local_id,pression_1,heurefonction,pression_2,temperature,pointderose,tauxdecharge,debit,production,date,heure,productionpression
,7.77909750988199,11.638120619689705,7.690201463342914,26.935286222375886,56.776255212152094,68.15376860094227,13.637127941229032,41.81230124911536,2024-04-27 19:48:25.640798,19:48:25.640798,62.31824087875716
,7.7646896328139885,8.544386666093793,7.727616817537131,75.01290004389489,94.47336066051021,1.020916785256476,73.2253180052983,23.64454227949936,2024-04-27 19:48:26.640798,19:48:26.640798,45.894602423828104
,7.743540093117157,19.362328331291145,7.705836735280119,69.74627800848059,57.3512779900984,43.88060579710782,15.77717347731985,97.23441273829461,2024-04-27 19:48:27.640798,19:48:27.640798,31.88448221619511
,7.727857226384757,22.65884800759826,7.717158742195541,67.71827556278772,69.7256468156395,56.5554491975312,6.713643267400105,87.873323567006,2024-04-27 19:48:28.640798,19:48:28.640798,95.76094387410646
,7.753669269430396,13.444639704086814,7.743630962800833,0.54873903385394,67.33306580768017,89.94345777970616,95.08214639653583,48.63937497733397,2024-04-27 19:48:29.640798,19:48:29.640798,29.40637079673907
,7.778549426217289,1.7079672695583374,7.720834274810178,74.71466360323097,75.0311892620087,10.45975198962128,71.89513825108695,93.4589084993329,2024-04-27 19:48:30.640798,19:48:30.640798,73.46502282535297
,7.781616117517042,0.9744457620836124,7.763487169358023,99.94084478885526,1.9094386752605663,48.19738330468436,30.35634069831704,65.17030396306906,2024-04-27 19:48:31.640798,19:48:31.640798,60.09513427762301
,7.804879333582905,9.495635926331659,7.782612423500311,58.393043552439835,66.74271615560873,12.995655391568627,11.37318698933727,29.192258744485432,2024-04-27 19:48:32.640798,19:48:32.640798,57.76478810463082
,7.837302778779439,3.854484552179729,7.751841332331735,41.20666543090811,41.364155520851774,91.24128631910652,31.917783794541986,99.63950148429836,2024-04-27 19:48:33.640798,19:48:33.640798,31.810194287781478
,7.782051474696599,7.311356398333627,7.7188948501149035,42.88463859041298,14.688498137132445,37.80104330880538,7.663613296101435,5.457015286784827,2024-04-27 19:48:34.640798,19:48:34.640798,79.94753242170506
,7.738177519473821,18.500533695251715,7.6631330748411015,79.1314546048168,77.879563105534,18.029508189810684,71.4300610873536,5.026027826139556,2024-04-27 19:48:35.640798,19:48:35.640798,26.12195826649032
,7.67752763350409,16.21374384917229,7.593338841180991,50.283622792437086,71.8231922967824,21.962914704481552,43.92095707291646,44.553635551773716,2024-04-27 19:48:36.640798,19:48:36.640798,37.349916047945406
,7.663581353907324,8.668923115467695,7.5792637515384715,54.530671648506456,62.398596518376635,29.241411497376834,67.62329342321705,78.5411015251483,2024-04-27 19:48:37.640798,19:48:37.640798,44.2350207783768
,7.615704028223839,15.754353030799441,7.559463113885694,12.89334299241769,87.73095328791015,27.21499837829232,86.02060988721084,81.34666490578061,2024-04-27 19:48:38.640798,19:48:38.640798,74.95623191767483
,7.635112716885127,7.724372969933643,7.587662852171602,43.06947204435285,5.2903346244460465,41.80212715800786,59.923440448659214,24.57697137971723,2024-04-27 19:48:39.640798,19:48:39.640798,27.46730267038894
,7.638160456913829,10.862875606181124,7.578322736047757,15.979114986708275,65.17038795295456,6.94153849109952,27.195922995250367,65.94084370761797,2024-04-27 19:48:40.640798,19:48:40.640798,9.655893701685603
,7.60144700593469,21.1395582530698,7.536629204589513,71.96183239941189,79.22744744972083,68.33601935270454,13.235405595443295,77.00298838266973,2024-04-27 19:48:41.640798,19:48:41.640798,34.51068836377025
,7.592051307336892,1.0236044422376942,7.522474644587693,67.06631810003985,67.42569189806154,38.61144345470083,19.854857261801207,7.829051832308432,2024-04-27 19:48:42.640798,19:48:42.640798,32.44570636215228
,7.555690690096122,22.5688104483198,7.478102240477008,67.59414744512947,3.7507474840161703,93.74601691532912,43.010544637170256,27.519303516634473,2024-04-27 19:48:43.640798,19:48:43.640798,84.09361029984966
,7.555392160710646,17.03048793108842,7.481228941849617,78.8740935661031,61.056312181111196,95.79727232638442,41.86013036745374,58.49956106717158,2024-04-27 19:48:44.640798,19:48:44.640798,34.4608697052693
,7.569414940548951,21.977480394641326,7.512398871284995,37.49586629961509,85.21853923495868,31.949138094604713,48.40049588093059,32.38928493327597,2024-04-27 19:48:45.640798,19:48:45.640798,0.1615830972265364
,7.586782940914497,15.433793664724668,7.547360870884208,83.11994077353081,47.474514618839294,80.6979713603589,90.23685205827896,5.75712060528809,2024-04-27 19:48:46.640798,19:48:46.640798,84.37538353104352
,7.5733340979431745,9.166623445966836,7.562316142901444,26.74885358817005,38.299240882068595,34.80932811990307,20.718476821043662,32.48449332458145,2024-04-27 19:48:47.640798,19:48:47.640798,56.72525910063945
,7.592760327563111,2.341924206988166,7.512023725857745,21.304123878554194,5.185533455506763,19.05631220137678,88.8840714612151,26.57210727215853,2024-04-27 19:48:48.640798,19:48:48.640798,55.348123386627854
,7.566174202014356,17.054765881291402,7.5026764291778765,86.51989870549473,54.609570705653965,89.65775291433569,35.10520445097634,3.9145867516673927,2024-04-27 19:48:49.640798,19:48:49.640798,39.883063118876116
,7.560902994649855,17.00973024070774,7.5309352091138,96.84796859316069,16.646475712226305,68.14852334129948,13.678303847599349,3.2815746885703434,2024-04-27 19:48:50.640798,19:48:50.640798,95.91963845142263
,7.622174338336383,23.769955850840134,7.571480855071323,26.61412289952285,39.208422359037385,88.08658125092947,4.121330289800607,86.68186040517016,2024-04-27 19:48:51.640798,19:48:51.640798,67.21915350170629
,7.666585470868049,16.058653913724836,7.647533329448442,66.13518693683339,94.99367492668294,26.88302098540535,79.12571727965101,98.48485918357815,2024-04-27 19:48:52.640798,19:48:52.640798,72.8685932540178
,7.704478987352577,19.49910838216984,7.621497610336465,59.963527952923336,70.93762513874499,32.70005182958118,5.083336164798535,96.44988705478941,2024-04-27 19:48:53.640798,19:48:53.640798,74.42438041060655
,7.699942596650049,19.499840117958342,7.62633787863099,8.294155420158834,52.4315738804703,31.972158469501476,50.2514303183211,73.93585479420682,2024-04-27 19:48:54.640798,19:48:54.640798,98.12000233747244
,7.684379545480789,8.336237821712327,7.617341432387049,97.75095958919849,26.914027379758654,33.174720841184424,39.498952758145236,78.24201851654081,2024-04-27 19:48:55.640798,19:48:55.640798,72.86289049970644
,7.700459554519412,5.5030341963924885,7.6662268694077955,48.394729521397615,9.767696809665416,8.33339878009095,26.576376263100997,43.569769598953634,2024-04-27 19:48:56.640798,19:48:56.640798,73.70968699504807
,7.7661018307694745,8.061325639993347,7.731441244313664,33.76214043761414,46.3602923238383,96.93932764881346,71.78984807391578,49.01582296951502,2024-04-27 19:48:57.640798,19:48:57.640798,48.48672904891417
,7.78760496879649,11.205182255923862,7.706064230397981,13.8721189177189,85.23242854586042,52.42303234833101,56.89234719986054,24.7860926940887,2024-04-27 19:48:58.640798,19:48:58.640798,36.31146624566818
,7.767845322903246,17.528141570471284,7.698131158088468,48.49113113275235,58.59141714917748,47.583344497574075,46.492741920051905,94.97767140236292,2024-04-27 19:48:59.640798,19:48:59.640798,17.189231779297998
,7.786364301091245,3.376596254536495,7.7360862793116425,48.54391198032485,2.2097895170434145,59.57664424237329,53.16506362041476,83.21525929539416,2024-04-27 19:49:00.640798,19:49:00.640798,67.89105445743459
,7.828698114862586,17.35780895450648,7.806255561507176,7.950786093834338,59.086339362500006,34.74038337888234,99.63239226445974,60.78586673298165,2024-04-27 19:49:01.640798,19:49:01.640798,76.6742350272888
,7.840426481845058,22.319623566714576,7.76594166378497,57.91619418608966,84.40295841042776,1.8453811948954568,86.60269117450827,35.39185281618733,2024-04-27 19:49:02.640798,19:49:02.640798,23.974427087310957
,7.843063241365784,4.99664497934022,7.812996598756295,50.57664867606062,41.43952654261128,91.30316405224065,89.87541481790423,47.29299973320346,2024-04-27 19:49:03.640798,19:49:03.640798,39.24528043204955
,7.866940310426846,15.439070359484404,7.848391640359586,75.65156533956726,33.1535753966989,22.130745113388816,52.589295202749085,96.20556375132935,2024-04-27 19:49:04.640798,19:49:04.640798,74.41862999413915
,7.915597144016378,5.903358620749026,7.817548116941357,41.59174931890993,65.81096202914841,29.02592955294445,16.839638049143836,59.74751248626104,2024-04-27 19:49:05.640798,19:49:05.640798,75.88707421846199
,7.914265354801559,23.576563650793293,7.870081333507982,17.651586508294738,32.577564711529796,68.56053678677554,23.325693968422947,33.7047967797447,2024-04-27 19:49:06.640798,19:49:06.640798,19.723681113173775
,7.928144782541141,17.195516397123974,7.883059256468523,42.23282290732823,0.7893282312380068,94.03695944124772,0.1256570256869538,54.48716611736724,2024-04-27 19:49:07.640798,19:49:07.640798,18.53932773101278
,7.9052393280163065,8.219929392076683,7.842941690275256,82.59062952573561,88.3284822896186,48.859617135941924,32.20970499130269,95.50964185853098,2024-04-27 19:49:08.640798,19:49:08.640798,86.91978108830908
,7.888688091073652,12.082920923753498,7.811228341099431,67.89908550981593,37.18897483749931,2.20374728541739,64.6360103560614,15.515511202531783,2024-04-27 19:49:09.640798,19:49:09.640798,20.247960127549458
,7.898447747963469,6.639374601148202,7.835603953579665,63.6031854345661,43.607514795286114,32.87962304611155,85.09621186744486,1.4901624894274934,2024-04-27 19:49:10.640798,19:49:10.640798,30.43581660363127
,7.930389269287744,6.849489841119662,7.911152909420902,25.0177220007484,85.3500137170907,48.85989064090691,69.83468478888695,64.15842078681682,2024-04-27 19:49:11.640798,19:49:11.640798,49.41107932593779
,7.974537057417342,17.24605304416382,7.904136300042588,31.110194388133184,65.81748432299453,67.72974230263773,1.2774486074571878,88.43518142244213,2024-04-27 19:49:12.640798,19:49:12.640798,47.711815457984066
,7.975860987463555,19.403223020215087,7.893341920312433,86.58907289790287,81.25981249002935,18.06754150272122,38.34997402130238,64.80235953289235,2024-04-27 19:49:13.640798,19:49:13.640798,34.258768558547594
,7.944882805363344,10.232849859312786,7.870396333045119,94.7872731866799,16.538326102068655,92.44199886107877,61.13487377595518,90.87903328664797,2024-04-27 19:49:14.640798,19:49:14.640798,46.90547622688219
,7.894099788204104,6.599030571122105,7.818189959106116,0.3766334149377215,28.571744217366103,61.32208826424127,21.644767607795366,88.04956998707947,2024-04-27 19:49:15.640798,19:49:15.640798,96.19926358739562
,7.838934660005396,15.005310753416282,7.7832591180547075,18.870634421405853,9.413867759750383,87.15166477123971,48.41406914818012,65.52432976312528,2024-04-27 19:49:16.640798,19:49:16.640798,53.57676456951725
,7.796510864090254,1.9455341254712204,7.706094044025105,46.04380421879607,56.33895132151304,77.69375620102204,74.56072670252428,34.48873914217631,2024-04-27 19:49:17.640798,19:49:17.640798,46.59721786962724
,7.744582872112967,1.8279510960202394,7.677556074510837,55.72270100837786,19.667256171864935,41.64198694261682,35.89819508981095,68.45677422086348,2024-04-27 19:49:18.640798,19:49:18.640798,88.73617751230537
,7.698247310612574,11.295069780790357,7.656272608826924,49.87207518077149,53.31691402422953,62.0856581513103,19.17330039908679,93.28631307475239,2024-04-27 19:49:19.640798,19:49:19.640798,85.48760821242193
,7.712773949563872,0.2649985914927706,7.676584598753039,39.896584757242714,31.915048677621172,68.94509828160263,20.092780829011993,50.256470522372645,2024-04-27 19:49:20.640798,19:49:20.640798,66.43083903564346
,7.759793289352038,13.190829160452521,7.695956374591001,64.98481764571312,52.71643854818328,89.22216727320253,21.716485899573378,91.48437291564507,2024-04-27 19:49:21.640798,19:49:21.640798,93.29357301137297
,7.729210245405166,14.563811148077372,7.656224518394281,45.042894482970766,87.13545909005956,2.6923583232254966,63.628578322515594,79.10640606161398,2024-04-27 19:49:22.640798,19:49:22.640798,77.07058657441029
,7.6823597726557855,13.700384827475037,7.615678276630973,59.67735187659049,20.91035542343289,60.384709138096824,4.840982365701474,94.18210523160623,2024-04-27 19:49:23.640798,19:49:23.640798,16.76023426431179
,7.698412509752933,18.331987421425616,7.675944254477742,24.858368022006637,22.305619273029407,69.82444004943812,4.879570941467859,11.72382603310541,2024-04-27 19:49:24.640798,19:49:24.640798,67.63439245721536
,7.711419226648581,1.182740374872714,7.649730169956303,32.50278761645933,26.903516527520786,67.32375659356627,36.32676254934199,49.13016552114164,2024-04-27 19:49:25.640798,19:49:25.640798,94.34396499691067
,7.6785909907351115,14.874552031008212,7.610210194788544,9.154777630711964,52.59719085151011,21.404204348308888,14.141177309158625,39.06758392389723,2024-04-27 19:49:26.640798,19:49:26.640798,77.41902860591713
,7.6702785393553095,22.71779393875746,7.652086227158823,74.73877293390491,88.16318223323117,62.05868178221065,83.32118344474122,18.02234786715954,2024-04-27 19:49:27.640798,19:49:27.640798,11.597768904093575
,7.686244508638041,14.752178498700548,7.64957002684883,2.294284358580745,37.5847560122064,9.412703587338534,52.985103973495725,55.083420614905,2024-04-27 19:49:28.640798,19:49:28.640798,79.12217943341567
,7.683703838933225,9.302659841374352,7.6188926591512836,23.793738363383543,18.06880445952884,63.88728779755684,87.20484332153848,81.12433895455473,2024-04-27 19:49:29.640798,19:49:29.640798,60.82914481252355
,7.672179856102533,18.333166666064123,7.62719193471563,24.935076279725187,79.38674074573,47.611389096888615,52.62007677546634,5.144333871560547,2024-04-27 19:49:30.640798,19:49:30.640798,43.69156542119913
,7.722911291612885,4.142770635460479,7.704031108972769,32.40394123913893,60.526361973384155,39.98617430898347,17.903390666974705,77.93223906548577,2024-04-27 19:49:31.640798,19:49:31.640798,45.12823148593084
,7.729203134391695,16.995622560724446,7.691925258246896,49.42948026405273,24.251084225510077,88.445669493878,32.458044617435945,43.32309402835995,2024-04-27 19:49:32.640798,19:49:32.640798,86.24656912363993
,7.739019761876704,8.401886810349504,7.722766947608828,97.46872720001609,30.635339275472028,87.26334879925518,49.82115885483043,55.20795861679431,2024-04-27 19:49:33.640798,19:49:33.640798,32.801624412831444
,7.75864211501614,21.343314772966572,7.663294046796996,11.99090008143492,53.11435962613541,63.683455234532495,59.33797615617099,56.34308343548029,2024-04-27 19:49:34.640798,19:49:34.640798,51.133776138137655
,7.759131310270926,22.80844267143061,7.7194419791031486,92.96624203878133,49.171908407322164,66.13349607912059,91.67578865015108,62.49399217594323,2024-04-27 19:49:35.640798,19:49:35.640798,88.45639341450237
,7.807994259786809,8.657456929995146,7.755649974020518,76.1527367761425,10.20913552356565,47.16817557252231,48.14260745152029,87.27622544324694,2024-04-27 19:49:36.640798,19:49:36.640798,89.7340774893985
,7.775753721363934,17.231223652049334,7.702908806580382,78.27416152677942,89.37153985533328,99.90031701997735,38.466055758379056,90.62627489383618,2024-04-27 19:49:37.640798,19:49:37.640798,69.83176072715806
,7.7460215902731475,3.2242984413403413,7.6809726453205185,20.453808624016023,21.55374267264788,80.6376914415348,47.5144788147235,47.166038649007916,2024-04-27 19:49:38.640798,19:49:38.640798,44.08539357048088
,7.696265839956021,18.668818914042834,7.624855573370235,19.34653168233247,69.18679994305889,3.1301923520834274,17.9985761463375,75.71251629848405,2024-04-27 19:49:39.640798,19:49:39.640798,76.76013409517695
,7.662889695321403,7.034828306202148,7.605704443298372,97.49310680930999,22.55576544448765,32.425002858869526,58.82636484531678,88.95893971010412,2024-04-27 19:49:40.640798,19:49:40.640798,82.9774865362755
,7.652084310475483,15.705396703198337,7.629244109368466,49.62848073127206,57.317916878476794,49.78457505355826,28.76795241686745,60.84409732339013,2024-04-27 19:49:41.640798,19:49:41.640798,47.99212524078017
,7.667208756198843,3.7467887084108193,7.624506772658694,45.298519212204766,87.42360595721001,43.28784153840262,21.015457044507546,49.088993412615565,2024-04-27 19:49:42.640798,19:49:42.640798,8.052214329425455
,7.717906562224353,11.791115070148432,7.65125243619413,82.80050349159981,40.82551533145244,57.151190113442865,82.13505580096825,98.59926415216503,2024-04-27 19:49:43.640798,19:49:43.640798,70.30497220728783
,7.710594929686967,10.940745773935566,7.638452146031168,66.80111753035767,38.775503950125525,55.09782104829154,90.0432607486417,64.442956670196,2024-04-27 19:49:44.640798,19:49:44.640798,27.882230635600447
,7.699524337721166,22.82204023740993,7.669910248703786,45.27502144841235,22.163019472772937,75.29812618569113,64.80633325698788,45.76270352884091,2024-04-27 19:49:45.640798,19:49:45.640798,9.597478219752931
,7.760848831876797,18.680502218745815,7.73725625135409,75.97555107666972,46.06365187241702,66.1838100416874,43.99093917322623,24.195450385100425,2024-04-27 19:49:46.640798,19:49:46.640798,12.79850288542599
,7.831364583990291,0.8882064316889329,7.805673871158432,3.987246477831685,79.79673016833301,93.70552031410469,84.11264087620334,44.58930105492548,2024-04-27 19:49:47.640798,19:49:47.640798,52.29519335553171
,7.826769831423607,5.493223215974111,7.758076071369681,29.127507538343377,83.99246694787317,57.570472650197345,52.11820767355972,34.49527776779796,2024-04-27 19:49:48.640798,19:49:48.640798,41.317100639818804
,7.827206716815426,22.938537111941816,7.813684436720438,19.02956966885141,21.89383014629922,62.648899320915305,10.502496929924144,51.37543291452648,2024-04-27 19:49:49.640798,19:49:49.640798,46.405782625739825
,7.84591098903026,0.0909966642193396,7.788319616991182,15.814075558706653,52.036415179464846,91.5310077729017,48.99365851195697,32.39862550420782,2024-04-27 19:49:50.640798,19:49:50.640798,68.93252350098153
,7.815219018204421,1.9376316192067167,7.797951053515206,94.31352870906514,53.02122848121827,35.12080183422771,84.26986502447103,65.74142845435422,2024-04-27 19:49:51.640798,19:49:51.640798,36.81459134150933
,7.822127082584943,23.884240082053672,7.783302233026163,66.6314117177268,6.547445016206566,82.85467997367728,50.08393317724325,25.66095797050183,2024-04-27 19:49:52.640798,19:49:52.640798,42.58110570386955
,7.862904556719981,9.108972647555483,7.785630498580275,88.89493416361663,36.04554869749519,96.08585431490042,0.3858779304809379,90.72593285888702,2024-04-27 19:49:53.640798,19:49:53.640798,33.569566576121225
,7.830555457932282,17.00455113963843,7.770664092287678,18.886862675757644,76.04344358540635,34.020895134460126,49.862579334936505,92.91213336945535,2024-04-27 19:49:54.640798,19:49:54.640798,1.4913318459186642
,7.7938445885979055,10.926453261574483,7.7422625069215165,90.102150929627,47.3736574631912,63.629189366078485,69.80068183287172,29.752099863270566,2024-04-27 19:49:55.640798,19:49:55.640798,67.1698446090902
,7.841088555279185,10.439511227945955,7.811246350914203,98.05016497393036,75.87247584976834,8.494540179494736,0.7309640057010514,77.96793664146324,2024-04-27 19:49:56.640798,19:49:56.640798,28.811556304377284
,7.874756222777403,20.097972311137408,7.844195369264661,42.608389465553984,56.5985338153741,35.043256902688725,14.672416992477855,95.75156106948864,2024-04-27 19:49:57.640798,19:49:57.640798,39.17449103194656
,7.903593123153585,20.483222577293944,7.832857399495374,75.54722383542723,72.43428676307367,35.22658799421441,44.12165552174706,16.97558969784334,2024-04-27 19:49:58.640798,19:49:58.640798,11.819025059259769
,7.9027371385228244,7.512303095287334,7.860322728789214,30.58499441230881,65.72999523406511,45.34809277791112,88.30035275924658,65.08737464468388,2024-04-27 19:49:59.640798,19:49:59.640798,62.27599333843106
,7.9276568581261415,4.21079409600763,7.871649224910915,58.84205294013062,16.324708455878877,54.67055817330218,5.259621008579729,52.0595113516083,2024-04-27 19:50:00.640798,19:50:00.640798,60.428286163451936
,7.93891466440774,2.0733016932813886,7.905569239333169,91.19558762507445,80.82144209994499,94.1051248795601,68.24846772340646,88.40332520909574,2024-04-27 19:50:01.640798,19:50:01.640798,0.2561107527364048
,7.93199612802986,9.14609519502628,7.900287340427238,90.05601772917683,89.31323957107949,9.967224470249281,57.17344265532823,92.13474460642227,2024-04-27 19:50:02.640798,19:50:02.640798,20.65358352533372
,7.948824131839295,1.1054862047487575,7.890029669998541,39.83457490605863,0.8862977261588245,17.59855046268012,63.93535994401744,35.15937089176503,2024-04-27 19:50:03.640798,19:50:03.640798,15.879018519595789
,7.910668276208478,4.476929994773263,7.853976678484898,68.20440590667783,85.68917681231093,63.74517914672507,85.60721720719712,36.137706914074165,2024-04-27 19:50:04.640798,19:50:04.640798,83.83139971666586
